seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05
4	0	pert=10|dose=1|cell=0	10	cell_line_0	0.25	still_wrong	True	False	False	4.0	4.0	0.0	0.043944518888786255	-0.037164840428566714	-0.027697930191678877	0.009466910236887838	0.9492623347655927	0.9864271751941595	0.9601319267065046	0.9878298568981835	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.24778665045322212	0.25608153897192887	0.008294888518706744	0.9107357992203807	0.9293284017677407	0.01859260254735995	0.2629602989742377	False	False	True	True
4	1	pert=10|dose=1|cell=0	10	cell_line_0	0.25	still_wrong	True	False	False	4.0	4.0	0.0	0.07170328471531151	-0.03248462323891921	-0.023676675577693596	0.008807947661225612	0.9544983796812994	0.9869830029202186	0.9633445224101611	0.9870211979878547	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.5736742697021509	0.5841074207318006	0.010433151029649701	0.9358691682822701	0.9474808459766755	0.011611677694405409	0.22955819462174398	False	False	True	True
4	2	pert=10|dose=1|cell=0	10	cell_line_0	0.25	still_wrong	True	False	False	4.0	4.0	0.0	0.04046608478647029	-0.032071726269643275	-0.02334452512201568	0.008727201147627595	0.9559196248335654	0.9879913511032087	0.9651927127396692	0.9885372378616849	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.47457879615404086	0.4838518840601447	0.009273087906103816	0.9394880555915254	0.9517515259314611	0.01226347033993569	0.26365735665661266	False	False	True	True
4	3	pert=10|dose=1|cell=1	10	cell_line_1	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.10081567823883852	0.05466411565112517	0.06121920361014088	0.006555087959015715	0.9679451142244248	0.9132809985732996	0.9727743814908123	0.9115551778806714	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.47285791651035547	0.48044418438670344	0.007586267876347974	0.9487694235680116	0.958689852888289	0.009920429320277369	0.16687728278767627	False	False	False	False
4	4	pert=10|dose=1|cell=1	10	cell_line_1	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.09879379969568647	0.053818985184841184	0.06562312859519503	0.011804143410353851	0.9720344672612286	0.9182154820763874	0.9764833098252038	0.9108601812300088	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.8003891682086348	0.8034603939996379	0.0030712257910031626	0.9752321972045208	0.9774386726926906	0.002206475488169768	0.17401166687447933	False	False	False	False
4	5	pert=10|dose=1|cell=1	10	cell_line_1	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.06076109975195554	0.06997753723978883	0.07240851240919344	0.0024309751694046033	0.9763812725995457	0.9064037353597568	0.9781495374747682	0.9057410250655747	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.7828227517256663	0.7845910166008888	0.001768264875222525	0.9787839153867479	0.9802826420205897	0.0014987266338417626	0.11354954791779613	False	False	False	False
4	6	pert=10|dose=1|cell=2	10	cell_line_2	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.1403717181722154	0.16170004681841765	0.16637112906271534	0.004671082244297686	0.9118300924202146	0.750130045601797	0.9115463186816698	0.7451751896189545	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.3311588190746362	0.33039542490715035	-0.0007633941674858313	0.8649368069822067	0.8775109996952016	0.01257419271299498	0.223147998484755	False	False	False	False
4	7	pert=10|dose=1|cell=2	10	cell_line_2	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.1685777000728429	0.1684979978936617	0.1685329606156588	3.496272199710049e-05	0.912456515741607	0.7439585178479453	0.9230065701544248	0.754473609538766	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.4191121863338185	0.43509305053017466	0.015980864196356137	0.913466167443443	0.9296037151342095	0.016137547690766474	0.2875365526007379	False	False	False	False
4	8	pert=10|dose=1|cell=2	10	cell_line_2	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.06140894701123656	0.18116471329703565	0.19319539961682175	0.0120306863197861	0.902976713581629	0.7218120002845934	0.9144354266111049	0.7212400269942831	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.03063010772316077	0.0345505880641771	0.00392048034101633	0.6470935183601633	0.6673430752317303	0.020249556871567043	0.22152691444961317	False	False	False	False
4	9	pert=11|dose=1|cell=0	11	cell_line_0	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.043944518888786255	0.04639690605152036	0.048809871418462714	0.0024129653669423545	0.9534236304219382	0.9070267243704179	0.9591881578202226	0.9103782864017599	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.2518813823993019	0.2609475941692021	0.00906621176990019	0.8307861973367154	0.8529504480213161	0.022164250684600706	0.22821514421286987	False	False	True	True
4	10	pert=11|dose=1|cell=0	11	cell_line_0	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.07170328471531151	0.04187009393280061	0.046238595786669556	0.004368501853868945	0.9454635079239005	0.9035934139910999	0.9486168113337509	0.9023782155470813	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.6951089386879931	0.6982622420978436	0.0031533034098505386	0.9502730073385869	0.9534144759689674	0.0031414686303805617	0.2609917815582447	False	False	True	True
4	11	pert=11|dose=1|cell=0	11	cell_line_0	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.04046608478647029	0.04228752985993445	0.049033331365576416	0.0067458015056419685	0.9584631791235563	0.9161756492636218	0.9659959453923973	0.9169626140268209	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.4456123407413817	0.45314510701022326	0.007532766268841584	0.9253199783414402	0.9414171443539991	0.01609716601255895	0.24695185790791738	False	False	True	True
4	12	pert=11|dose=1|cell=1	11	cell_line_1	0.25	preserved_correct	True	True	True	1.0	1.0	0.0	0.10081567823883852	0.1670586491482351	0.1672567916559512	0.00019814250771610364	0.9665244578518782	0.7994658087036431	0.9740959804762439	0.8068391888202927	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.30506925744447955	0.28603413165273983	-0.019035125791739715	0.8414854190102437	0.8143951606201123	-0.02709025839013135	0.2759202013417744	False	False	False	False
4	13	pert=11|dose=1|cell=1	11	cell_line_1	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.009687361674562966	0.15346135073389577	0.15265241530602658	-0.0008089354278691951	0.9665920471485768	0.813130696414681	0.9736594385111705	0.821007023205144	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.6234972284750344	0.6223085073484376	-0.0011887211265969588	0.9681986057055132	0.9685506533592563	0.00035204765374308167	0.24196987651003593	False	False	False	False
4	14	pert=11|dose=1|cell=1	11	cell_line_1	0.25	preserved_correct	True	True	True	1.0	1.0	0.0	0.06076109975195554	0.16592182886442886	0.16526527741190822	-0.0006565514525206373	0.9764940390339177	0.8105722101694889	0.9816223654975637	0.8163570880856554	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.6790839328992517	0.6842122593628979	0.005128326463646138	0.9784958910546061	0.9837201984609522	0.0052243074063460515	0.2385400310573006	False	False	False	False
4	15	pert=11|dose=1|cell=2	11	cell_line_2	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.053808089651994684	0.07912062032830147	0.06986460802829297	-0.009256012300008498	0.9799513883114673	0.9008307679831659	0.9868016176623565	0.9169370096340635	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.11769957732278336	0.14260090201937126	0.0249013246965879	0.7200224223915388	0.8113102283816421	0.09128780599010333	0.46301644320501834	False	False	False	False
4	16	pert=11|dose=1|cell=2	11	cell_line_2	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.08386590041276154	0.07869590814843697	0.06699829586638839	-0.011697612282048575	0.9813707984840069	0.9026748903355699	0.987956199766006	0.9209579038996176	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.2733149081326709	0.2799003094146705	0.006585401281999581	0.8882137691045403	0.9373109183084759	0.0490971492039356	0.4154638294242843	False	False	False	False
4	17	pert=11|dose=1|cell=2	11	cell_line_2	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.03504316088733228	0.0917965973781869	0.08236529860611941	-0.009431298772067498	0.9699088307360072	0.8781122333578203	0.9807158055685439	0.8983505069624245	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.2725208412074013	0.28203353689154986	0.009512695684148587	0.9013226133750186	0.9381744810485003	0.0368518676734817	0.3386661144775923	False	False	False	False
4	18	pert=9|dose=1|cell=0	9	cell_line_0	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.7823937565392087	0.12250840810798769	0.12805535429750114	0.0055469461895134575	0.9696541190949988	0.8471457109870111	0.9755289647829993	0.8474736104854982	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	1.115108157118425	1.1247192873668779	0.009611130248452837	0.9752011671601314	0.981516139539391	0.006314972379259598	0.276497287964152	False	False	False	False
4	19	pert=9|dose=1|cell=0	9	cell_line_0	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.44901466785462685	0.13649789153311453	0.1390475746501092	0.002549683116994661	0.970042429786577	0.8335445382534624	0.974907901142862	0.8358603264927528	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	1.0563600854351183	1.058401748195161	0.002041662760042917	0.978564335081416	0.9806214326851606	0.0020570976037445066	0.26854544761856874	False	False	False	False
4	20	pert=9|dose=1|cell=0	9	cell_line_0	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.8495139235394475	0.1324149158856106	0.13250509217514284	9.017628953222889e-05	0.9675870896875226	0.835172173801912	0.9737536862311421	0.8412485940559993	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	1.2505131025156235	1.256679699059243	0.006166596543619618	0.9772322828847093	0.98198004916816	0.0047477662834506384	0.3221289201558971	False	False	False	False
4	21	pert=9|dose=1|cell=1	9	cell_line_1	0.25	still_wrong	False	False	False	3.0	3.0	0.0	-0.7616910667017984	-0.0017154281616215128	-0.0012063985601440397	0.0005090296014774731	0.9519900348779735	0.953705463039595	0.96530743860288	0.9665138371630241	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	1.1245632089473678	1.137880612672274	0.013317403724906196	0.9624241344373591	0.9723939906012645	0.009969856163905444	0.3163511640488928	True	True	True	True
4	22	pert=9|dose=1|cell=1	9	cell_line_1	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.41668562624202904	0.00044983287009325856	0.003225088505687812	0.0027752556355945535	0.9551245064300715	0.9546746735599783	0.9697507339794226	0.9665256454737348	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	1.0235193985794784	1.0372121579520226	0.013692759372544216	0.9597514309160122	0.9720789865463193	0.012327555630307074	0.3472213876430049	True	True	True	True
4	23	pert=9|dose=1|cell=1	9	cell_line_1	0.25	still_wrong	False	False	False	3.0	3.0	0.0	-0.38978949019739395	-0.0026319051425491846	-0.002834970439578921	-0.0002030652970297364	0.9607529837573383	0.9633848888998875	0.972004282289896	0.9748392527294749	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	1.1087148604727006	1.1218868965902795	0.013172036117579	0.9680599548905521	0.9776336480936442	0.009573693203092093	0.31587916026043594	True	True	True	True
4	24	pert=9|dose=1|cell=2	9	cell_line_2	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.023285237606880727	0.008829171512686584	0.009073290185763416	0.00024411867307683188	0.9948523060907685	0.9860231345780819	0.9965840030896128	0.9875107129038494	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.17783635059249603	0.1801113418359681	0.00227499124347208	0.9713947834359173	0.9795864318209546	0.008191648385037276	0.46287266956550005	True	True	True	True
4	25	pert=9|dose=1|cell=2	9	cell_line_2	0.25	preserved_correct	False	True	True	1.0	1.0	0.0	-0.020839884131728215	0.010023221643230329	0.010130077205806387	0.0001068555625760581	0.994692437474997	0.9846692158317667	0.9962314428118916	0.9861013656060852	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.12809204345572844	0.12982680411230607	0.0017347606565776275	0.964712027889902	0.9748041836189253	0.010092155729023333	0.44664148279496885	True	True	True	True
