seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score	cone_mix
35	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.4341613577436413	0.15027142066772514	0.14849365182955343	-0.0017777688381717116	0.9837802737862826	0.8335088531185575	0.9847746476298392	0.8362809958002858	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.9453347093248392	0.9463290831683959	0.0009943738435567173	0.9856949441118954	0.9865049795218911	0.0008100354099956908	0.05949164309860851	False	False	False	False	True	-0.5328940519665941	0.0
35	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.5272907729185391	0.15182951445547888	0.15182951445547888	0.0	0.9800239296581909	0.828194415202712	0.9800239296581909	0.828194415202712	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	1.0031912022542389	1.0031912022542389	0.0	0.9850435586395028	0.9850435586395028	0.0	0.0	False	False	False	False	False	-0.0	0.0
35	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.6902513834551468	0.14789873296362666	0.1458988554093663	-0.001999877554260343	0.9829651590643572	0.8350664261007306	0.9842281878724733	0.838329332463107	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	1.1094648763340704	1.1111848272627696	0.0017199509286991432	0.9793375580419723	0.9803440902800103	0.0010065322380380382	0.059929141678295134	False	False	False	False	True	-0.7856752659797528	0.0
35	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.1380899602628034	0.020090858087136287	0.020090858087136287	0.0	0.9904843824809448	0.9703935243938085	0.9904843824809448	0.9703935243938085	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.22630631100235965	0.22630631100235965	0.0	0.9692778230147698	0.9692778230147698	0.0	0.0	False	False	True	True	False	-0.0	0.0
35	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.19822698124740046	0.023088756257562237	0.023088756257562237	0.0	0.9890821850544493	0.9659934287968871	0.9890821850544493	0.9659934287968871	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.24197958467796932	0.24197958467796932	0.0	0.9521532777414791	0.9521532777414791	0.0	0.0	False	False	True	True	False	-0.0	0.0
35	5	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.023796518280541967	0.021267582120437445	0.021267582120437445	0.0	0.9880998350987904	0.966832252978353	0.9880998350987904	0.966832252978353	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.1031294321098255	0.1031294321098255	0.0	0.9525161414493587	0.9525161414493587	0.0	0.0	False	False	True	True	False	-0.0	0.0
35	6	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-1.2694808723540452	0.113285977834652	0.113285977834652	0.0	0.7463002084526684	0.6330142306180164	0.7463002084526684	0.6330142306180164	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	1.180091063398745	1.180091063398745	0.0	0.9173066143184815	0.9173066143184815	0.0	0.0	False	False	False	False	False	-0.0	0.0
35	7	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-1.0821471290755367	0.04353515098284877	0.04353515098284877	0.0	0.7623903289554811	0.7188551779726323	0.7623903289554811	0.7188551779726323	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	1.0455634957537028	1.0455634957537028	0.0	0.8075600488962378	0.8075600488962378	0.0	0.0	False	False	True	True	False	-0.0	0.0
35	8	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-1.5706784718217688	0.12301008860803064	0.12301008860803064	0.0	0.7610426316721726	0.6380325430641419	0.7610426316721726	0.6380325430641419	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	1.273510997440963	1.273510997440963	0.0	0.867599258345851	0.867599258345851	0.0	0.0	False	False	False	False	False	-0.0	0.0
35	9	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.2713373389097563	0.004082098567357528	0.0043823717951257946	0.00030027322776826626	0.9914882430102472	0.9874061444428897	0.9917207379164696	0.9873383661213438	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.7888788052376217	0.7890980129282177	0.00021920769059602385	0.9898913507161138	0.9901527338804155	0.0002613831643016873	0.03477268665779764	True	True	True	True	True	-2.2936887883488177	0.0
