seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score
27	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.0010474095191340682	0.030164378328909836	0.030890242759650244	0.0007258644307404083	0.9907642297523981	0.9605998514234882	0.9909805572987883	0.9600903145391381	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.07555139623776941	0.07595954435837793	0.00040814812060852024	0.9689985732832407	0.9709015557579501	0.001902982474709436	0.0704247248836716	False	False	True	True	True	-3.1270435582948055
27	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.09326655042242415	0.03528385883915486	0.03558262153955005	0.00029876270039519426	0.9921629213503997	0.9568790625112449	0.9924521844182855	0.9568695628787355	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.3609379861720532	0.3611275576157208	0.00018957144366760215	0.9726662656140019	0.973920384863887	0.001254119249885055	0.07527678760558339	False	False	True	True	True	-2.4425042967293167
27	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.03381706404220097	0.0357544313484105	0.03653668369688812	0.0007822523484776189	0.9917806536165876	0.9560262222681771	0.9921735705964326	0.9556368868995445	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.2970875069385681	0.29705336175725094	-3.414518131716893e-05	0.9506487295812742	0.9523652770546361	0.001716547473361918	0.066104014381444	False	False	True	True	True	-1.940388256522846
27	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.0380995591931943	0.22123519615053966	0.22123519615053966	0.0	0.9617393916140142	0.7405041954634746	0.9617393916140142	0.7405041954634746	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.1270664367788058	0.1270664367788058	0.0	0.8234946656168098	0.8234946656168098	0.0	0.0	False	False	False	False	False	-0.0
27	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.020497605953917142	0.20532316467012335	0.20532316467012335	0.0	0.9624718171055483	0.757148652435425	0.9624718171055483	0.757148652435425	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.3095607511762706	0.3095607511762706	0.0	0.8927037108759505	0.8927037108759505	0.0	0.0	False	False	False	False	False	-0.0
27	5	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.2045644331543529	0.2178734972496459	0.2178734972496459	0.0	0.9642971998216788	0.7464237025720329	0.9642971998216788	0.7464237025720329	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.264685795544619	0.264685795544619	0.0	0.9342483489610928	0.9342483489610928	0.0	0.0	False	False	False	False	False	-0.0
27	6	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.2713747157463027	0.14886971878368294	0.14886971878368294	0.0	0.9836772458294233	0.8348075270457403	0.9836772458294233	0.8348075270457403	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.5266081715342563	0.5266081715342563	0.0	0.8336771898156634	0.8336771898156634	0.0	0.0	False	False	False	False	False	-0.0
27	7	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.10144934881599854	0.12932229342517765	0.12932229342517765	0.0	0.9839722578376804	0.8546499644125027	0.9839722578376804	0.8546499644125027	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.394457518519141	0.394457518519141	0.0	0.9713361442790798	0.9713361442790798	0.0	0.0	False	False	False	False	False	-0.0
27	8	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.12043057390099654	0.1384751024104246	0.1384751024104246	0.0	0.9862685050334604	0.8477934026230358	0.9862685050334604	0.8477934026230358	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.3518846316813593	0.3518846316813593	0.0	0.9051656020895502	0.9051656020895502	0.0	0.0	False	False	False	False	False	-0.0
27	9	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.03467235572934002	0.04355017864439281	0.04355017864439281	0.0	0.9793377106392106	0.9357875319948178	0.9793377106392106	0.9357875319948178	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.12069230724851565	0.12069230724851565	0.0	0.9242314317633115	0.9242314317633115	0.0	0.0	False	False	True	True	False	-0.0
27	10	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.12458946964613227	0.03814755963769445	0.03814755963769445	0.0	0.9874274613131996	0.9492799016755051	0.9874274613131996	0.9492799016755051	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.4167892474364252	0.4167892474364252	0.0	0.9696213618125458	0.9696213618125458	0.0	0.0	False	False	True	True	False	-0.0
27	11	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.005599151813269754	0.03945616298002663	0.03945616298002663	0.0	0.9887520643199803	0.9492959013399537	0.9887520643199803	0.9492959013399537	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.259067633268511	0.259067633268511	0.0	0.9475831061799225	0.9475831061799225	0.0	0.0	False	False	True	True	False	-0.0
27	12	pert=11|dose=1|cell=1	11	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.0380995591931943	0.11766479600679702	0.11792028429772694	0.0002554882909299172	0.9851049623836438	0.8674401663768467	0.9857999628822682	0.8678796785845413	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.09327385322945914	0.09386288302224421	0.0005890297927850785	0.9051666877261095	0.9099955298145146	0.004828842088405061	0.035561133908467	False	False	False	False	True	-1.1156819794975492
27	13	pert=11|dose=1|cell=1	11	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.020497605953917142	0.12749464698395307	0.12752883515537805	3.418817142497588e-05	0.990134904961237	0.8626402579772839	0.9907715378132289	0.8632427026578509	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.21887503718282175	0.21969830475217045	0.0008232675693486957	0.9466091365306974	0.9500171892892629	0.003408052758565483	0.04149793476575609	False	False	False	False	True	-1.2705179386893877
27	14	pert=11|dose=1|cell=1	11	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.11491135079119619	0.12784161790998683	0.12784161790998683	0.0	0.9904443385047649	0.862602720594778	0.9904443385047649	0.862602720594778	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.09041788208827806	0.09041788208827806	0.0	0.932953527922224	0.932953527922224	0.0	0.0	False	False	False	False	False	-0.0
27	15	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.005305366864057914	0.01135044661157436	0.01135044661157436	0.0	0.9830318906421356	0.9716814440305612	0.9830318906421356	0.9716814440305612	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.20628264092741566	0.20628264092741566	0.0	0.915303045988053	0.915303045988053	0.0	0.0	True	True	True	True	False	-0.0
27	16	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.015726870977802676	0.006530763478402424	0.006530763478402424	0.0	0.9845626349020209	0.9780318714236185	0.9845626349020209	0.9780318714236185	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.34654288542888423	0.34654288542888423	0.0	0.9566166308492576	0.9566166308492576	0.0	0.0	True	True	True	True	False	-0.0
27	17	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.034464410811811175	0.010504629122914166	0.010504629122914166	0.0	0.9876675853185537	0.9771629561956395	0.9876675853185537	0.9771629561956395	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.24411464370439906	0.24411464370439906	0.0	0.960596599266491	0.960596599266491	0.0	0.0	True	True	True	True	False	-0.804491749189059
27	18	pert=9|dose=1|cell=0	9	cell_line_0	0.05	still_wrong	False	False	False	3.0	3.0	0.0	-0.0010474095191340682	-0.01606350024345038	-0.016427470865909233	-0.0003639706224588535	0.9158442970354224	0.9319077972788727	0.9171240277063963	0.9335514985723056	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.05709671110814463	0.05837644177911838	0.0012797306709737555	0.6438774375395542	0.6567987824688891	0.012921344929334944	0.06851484303544891	True	True	True	True	True	-1.8349659389264867
27	19	pert=9|dose=1|cell=0	9	cell_line_0	0.05	still_wrong	True	False	False	2.0	2.0	0.0	0.09326655042242415	-0.009520519483627199	-0.009520519483627199	0.0	0.9270844659989594	0.9366049854825866	0.9270844659989594	0.9366049854825866	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.3017422064187105	0.3017422064187105	0.0	0.8183967883611482	0.8183967883611482	0.0	0.0	True	True	True	True	False	-0.0
27	20	pert=9|dose=1|cell=0	9	cell_line_0	0.05	still_wrong	False	False	False	2.0	2.0	0.0	-0.005599151813269754	-0.010201550423899142	-0.010201550423899142	0.0	0.9357234417777934	0.9459249922016926	0.9357234417777934	0.9459249922016926	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.13419842597952458	0.13419842597952458	0.0	0.6916238962382019	0.6916238962382019	0.0	0.0	True	True	True	True	False	-0.0
