policy	benchmark	seed	representation	eval_cell_image_latent_cosine	real_transition	real_delta_cosine	real_recall_at_1	real_delta_rank	real_magnitude_ratio	eval_effective_rank_z	train_perturbation_probe_cv	train_batch_probe_cv	inner_mean_transition	inner_min_transition	inner_mean_delta_cosine	inner_min_delta_cosine	inner_mean_recall_at_1	inner_min_recall_at_1	inner_fold_count	transition_optimism	delta_optimism	recall_optimism	abs_transition_optimism	abs_delta_optimism
random_perturbation	synth_program_aligned_random_holdout_lite	35	observed_rna_train_pca	-0.17977364928041387	0.48161649063700857	0.9484582090250627	0.8888888888888888	6.793838838382618	0.9973128210010748	7.602779962640421	0.1527777777777778	0.19444444444444445	0.39583950755735664	-0.060712406971692494	0.8738241115768848	0.5045354949081239	0.7916666666666666	0.6666666666666666	8.0	-0.08577698307965193	-0.07463409744817795	-0.09722222222222221	0.08577698307965193	0.07463409744817795
random_perturbation	synth_program_aligned_random_holdout_lite	35	image_train_pca	1.0	0.16430167258885695	0.9607905312355066	1.0	4.010078522253804	0.9917283977881325	6.332000279628842	0.4305555555555556	0.20833333333333334	0.1541240678381237	-0.039895129785165594	0.8549017977916276	0.06202488185617611	1.0	1.0	8.0	-0.010177604750733232	-0.10588873344387906	0.0	0.010177604750733232	0.10588873344387906
random_perturbation	synth_program_aligned_random_holdout_lite	35	source_delta_rank_predicted_image_latent	0.9380273896765657	0.056509979940557	0.9830779946497088	1.0	3.306185344701848	1.0264730761866463	5.813368477552553	0.16666666666666666	0.3194444444444444	0.10065385470781175	-0.01965762578232782	0.8637416590450555	-0.015309158403944787	1.0	1.0	8.0	0.04414387476725475	-0.11933633560465329	0.0	0.04414387476725475	0.11933633560465329
random_perturbation	synth_program_aligned_random_holdout_lite	36	observed_rna_train_pca	0.4262046881626064	0.20546449876162742	0.899092091668573	0.8888888888888888	8.313355626373696	1.0569945809142065	6.641833487225086	0.1527777777777778	0.25	0.1649070139501681	0.08965648675391838	0.7790470283200339	0.5816785640542999	1.0	1.0	8.0	-0.04055748481145932	-0.12004506334853904	0.11111111111111116	0.04055748481145932	0.12004506334853904
random_perturbation	synth_program_aligned_random_holdout_lite	36	image_train_pca	1.0	0.21453850716457248	0.9622609597826915	1.0	4.037737010345991	0.9840922684481	6.988893152734907	0.4583333333333333	0.2361111111111111	0.2158152563920904	-0.12154139296553702	0.8135736590117044	-0.2023266930487194	1.0	1.0	8.0	0.0012767492275179149	-0.14868730077098713	0.0	0.0012767492275179149	0.14868730077098713
random_perturbation	synth_program_aligned_random_holdout_lite	36	source_delta_rank_predicted_image_latent	0.9073741699493548	0.10289164230660047	0.9918979466066301	1.0	3.1092163213242276	1.0060185150447407	6.539275722134458	0.3194444444444444	0.2777777777777778	0.17233287678247483	-0.10415454218721239	0.7950630186099026	-0.5975786256010411	1.0	1.0	8.0	0.06944123447587436	-0.19683492799672753	0.0	0.06944123447587436	0.19683492799672753
stratified_program	synth_program_aligned_stratified_holdout_lite	34	observed_rna_train_pca	0.10698238187747883	0.2408949407365648	0.8945632546726583	1.0	7.836600029552756	1.107825610252968	10.210053759845152	0.20833333333333334	0.4027777777777778	0.3536406902738766	0.21962026243660887	0.848052711900558	0.8004168050036176	1.0	1.0	8.0	0.11274574953731181	-0.046510542772100316	0.0	0.11274574953731181	0.046510542772100316
stratified_program	synth_program_aligned_stratified_holdout_lite	34	image_train_pca	1.0	0.3007187174274544	0.9706652620247295	1.0	4.020182277673615	1.00699607568182	7.245415300501227	0.3888888888888889	0.5694444444444444	0.2908519816405286	0.21340772596192897	0.9517361753227946	0.9344770373905606	1.0	1.0	8.0	-0.009866735786925762	-0.018929086701934827	0.0	0.009866735786925762	0.018929086701934827
stratified_program	synth_program_aligned_stratified_holdout_lite	34	source_delta_rank_predicted_image_latent	0.9123468770908129	0.1821672893630818	0.9945535906409666	1.0	3.38225794342411	1.0178088359183621	7.05763243221501	0.2916666666666667	0.3472222222222222	0.180913325886559	0.15429373236016264	0.9926881026250096	0.9892560955003167	1.0	1.0	8.0	-0.0012539634765227903	-0.0018654880159569842	0.0	0.0012539634765227903	0.0018654880159569842
stratified_program	synth_program_aligned_stratified_holdout_lite	35	observed_rna_train_pca	-0.1296639700936865	0.5180757704883505	0.9690441674043012	0.8518518518518519	6.337577887598266	0.9979603580092944	6.454370561828533	0.19444444444444445	0.3055555555555556	0.4353117476121261	0.252419765835014	0.9149243518377421	0.8459234347026834	0.9444444444444444	0.6666666666666666	8.0	-0.08276402287622442	-0.05411981556655909	0.09259259259259256	0.08276402287622442	0.05411981556655909
stratified_program	synth_program_aligned_stratified_holdout_lite	35	image_train_pca	1.0	0.1865484734631357	0.9757400715116729	1.0	3.6845285697037906	0.9582489768966774	6.529327480898136	0.3194444444444444	0.3055555555555556	0.167260787327491	0.09927418349029735	0.9572108640348047	0.9332411602833335	1.0	1.0	8.0	-0.019287686135644688	-0.018529207476868148	0.0	0.019287686135644688	0.018529207476868148
stratified_program	synth_program_aligned_stratified_holdout_lite	35	source_delta_rank_predicted_image_latent	0.9468278553182659	0.09703378487138448	0.9900750419149652	1.0	2.9812001291856354	1.0121486194120344	6.391765553122935	0.16666666666666666	0.375	0.08884491317384974	0.06700688243270349	0.9874437889887857	0.9825795476854517	1.0	1.0	8.0	-0.008188871697534739	-0.002631252926179495	0.0	0.008188871697534739	0.002631252926179495
stratified_program	synth_program_aligned_stratified_holdout_lite	36	observed_rna_train_pca	0.49396943431474133	0.2364216667866631	0.8891931033623423	0.9629629629629629	7.751806403632023	0.9162248357729053	6.758132198044676	0.19444444444444445	0.25	0.23471718980655487	0.16241387489264422	0.8158034795969755	0.6679860856317422	1.0	1.0	8.0	-0.0017044769801082271	-0.07338962376536673	0.03703703703703709	0.0017044769801082271	0.07338962376536673
stratified_program	synth_program_aligned_stratified_holdout_lite	36	image_train_pca	1.0	0.23568503449948722	0.963033677143346	1.0	3.9103795460970963	1.0281373159832992	7.002894761853632	0.3472222222222222	0.2777777777777778	0.2635378828018176	0.18617359636360656	0.9568143162893408	0.9476873712450092	1.0	1.0	8.0	0.027852848302330396	-0.006219360854005207	0.0	0.027852848302330396	0.006219360854005207
stratified_program	synth_program_aligned_stratified_holdout_lite	36	source_delta_rank_predicted_image_latent	0.9351591241116567	0.18772153006615486	0.9923368085115769	1.0	2.841928616832034	1.0028299687154123	7.067812153982592	0.3333333333333333	0.3333333333333333	0.1923520783857954	0.15783940752938752	0.9909471613790855	0.9858029089532345	1.0	1.0	8.0	0.004630548319640548	-0.001389647132491456	0.0	0.004630548319640548	0.001389647132491456
