seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score	cone_mix
34	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.1372606663678555	0.7978488377884997	0.7978488377884997	0.0	0.9358016576359918	0.13795281984749208	0.9358016576359918	0.13795281984749208	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.6551703386906599	0.6551703386906599	0.0	0.8348593034149377	0.8348593034149377	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.18419872589597086	0.7896218964970734	0.7896218964970734	0.0	0.9560740652119385	0.16645216871486518	0.9560740652119385	0.16645216871486518	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.49853092117414244	0.49853092117414244	0.0	0.9466460785230849	0.9466460785230849	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.1120199793053076	0.7626164561335107	0.7626164561335107	0.0	0.9450880223559226	0.1824715662224119	0.9450880223559226	0.1824715662224119	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.6229515240526795	0.6229515240526795	0.0	0.9178954387983075	0.9178954387983075	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.003460130885254764	0.2595433809864698	0.2595433809864698	0.0	0.8765065185777141	0.6169631375912443	0.8765065185777141	0.6169631375912443	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.11424129396084959	0.11424129396084959	0.0	0.8641472045915508	0.8641472045915508	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.22229298718181434	0.19560878935592196	0.19560878935592196	0.0	0.8607306380670465	0.6651218487111246	0.8607306380670465	0.6651218487111246	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.2697778058414544	0.2697778058414544	0.0	0.8469340261579593	0.8469340261579593	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	5	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.1684796535591805	0.2696481184928553	0.2696481184928553	0.0	0.8835136847076706	0.6138655662148153	0.8835136847076706	0.6138655662148153	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.15271010229984594	0.15271010229984594	0.0	0.8373806414393217	0.8373806414393217	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	6	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.0771105299583641	0.6180784003666193	0.6180784003666193	0.0	0.9539476965884837	0.3358692962218644	0.9539476965884837	0.3358692962218644	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.5649460525804904	0.5649460525804904	0.0	0.9368455045004404	0.9368455045004404	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	7	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.2018166925271526	0.6506174056721408	0.6506174056721408	0.0	0.9649484778408937	0.3143310721687529	0.9649484778408937	0.3143310721687529	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.6265646355009016	0.6265646355009016	0.0	0.9609169188153799	0.9609169188153799	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	8	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.3125035312194615	0.5696786504364826	0.5696786504364826	0.0	0.9612236186138238	0.39154496817734125	0.9612236186138238	0.39154496817734125	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.7554058434155144	0.7554058434155144	0.0	0.9361610060379847	0.9361610060379847	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	9	pert=11|dose=1|cell=0	11	cell_line_0	0.05	still_wrong	False	False	False	3.0	3.0	0.0	-0.02616963542467121	-0.0318703636511275	-0.0318703636511275	0.0	0.9454303381035629	0.9773007017546904	0.9454303381035629	0.9773007017546904	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.4972368210904005	0.4972368210904005	0.0	0.8765639196455325	0.8765639196455325	0.0	0.0	False	False	True	True	False	-0.0	0.0
34	10	pert=11|dose=1|cell=0	11	cell_line_0	0.05	still_wrong	True	False	False	2.0	2.0	0.0	0.007179467301572595	-0.012428934490336885	-0.012428934490336885	0.0	0.9661488786836505	0.9785778131739874	0.9661488786836505	0.9785778131739874	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.3244070087498837	0.3244070087498837	0.0	0.9442798911071265	0.9442798911071265	0.0	0.0	True	True	True	True	False	-0.0	0.0
34	11	pert=11|dose=1|cell=0	11	cell_line_0	0.05	still_wrong	False	False	False	3.0	3.0	0.0	-0.11449081441694942	-0.028385802233460877	-0.028385802233460877	0.0	0.9523821121810467	0.9807679144145076	0.9523821121810467	0.9807679144145076	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.46133197562199757	0.46133197562199757	0.0	0.8558700760750844	0.8558700760750844	0.0	0.0	False	False	True	True	False	-0.0	0.0
34	12	pert=11|dose=1|cell=1	11	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.003460130885254764	0.060621746444574076	0.060621746444574076	0.0	0.9782453359494372	0.9176235895048631	0.9782453359494372	0.9176235895048631	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.2122665856649858	0.2122665856649858	0.0	0.9466291852471832	0.9466291852471832	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	13	pert=11|dose=1|cell=1	11	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.01948719283847744	0.017719796506534213	0.017719796506534213	0.0	0.9868500902415764	0.9691302937350422	0.9868500902415764	0.9691302937350422	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.13847110131638996	0.13847110131638996	0.0	0.8993950839234867	0.8993950839234867	0.0	0.0	True	True	True	True	False	-0.0	0.0
34	14	pert=11|dose=1|cell=1	11	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.027248770564142544	0.0437980477836889	0.042241829895500294	-0.0015562178881886046	0.9893665371083694	0.9455684893246805	0.9898037050638249	0.9475618751683246	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.122172992231951	0.12228428869235308	0.00011129646040208829	0.9325617625916963	0.933122546371447	0.0005607837797506621	0.05427663114643915	False	False	True	True	True	-1.6393630845309508	0.0
34	15	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.0771105299583641	0.14216652618719083	0.14216652618719083	0.0	0.9679933461536376	0.8258268199664468	0.9679933461536376	0.8258268199664468	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.6797082417275309	0.6797082417275309	0.0	0.9448464361692254	0.9448464361692254	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	16	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.2548507314470535	0.11925245604092782	0.11925245604092782	0.0	0.9696826360416725	0.8504301800007447	0.9696826360416725	0.8504301800007447	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.7832495050491812	0.7832495050491812	0.0	0.9724502799414447	0.9724502799414447	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	17	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.8306361954976074	0.2025412224845543	0.2025412224845543	0.0	0.9524148128610649	0.7498735903765106	0.9524148128610649	0.7498735903765106	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	1.3433635195451459	1.3433635195451459	0.0	0.9740367779376409	0.9740367779376409	0.0	0.0	False	False	False	False	False	-0.0	0.0
34	18	pert=9|dose=1|cell=0	9	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.02616963542467121	0.028990022286935258	0.028990022286935258	0.0	0.975455844576067	0.9464658222891318	0.975455844576067	0.9464658222891318	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.5237842516547753	0.5237842516547753	0.0	0.9691115196611536	0.9691115196611536	0.0	0.0	False	False	True	True	False	-0.0	0.0
34	19	pert=9|dose=1|cell=0	9	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.007179467301572595	0.01639852395687369	0.01639852395687369	0.0	0.9842721607684825	0.9678736368116088	0.9842721607684825	0.9678736368116088	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.344583203544819	0.344583203544819	0.0	0.9570929981054734	0.9570929981054734	0.0	0.0	True	True	True	True	False	-0.0	0.0
