seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05
2	0	pert=10|dose=1|cell=0	10	cell_line_0	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.01741921367034216	0.019928493199272035	0.019928493199272035	0.0	0.9907532247412757	0.9708247315420037	0.9907532247412757	0.9708247315420037	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.04590778877995916	0.04590778877995916	0.0	0.8081575440430043	0.8081575440430043	0.0	0.0	True	True	True	True
2	1	pert=10|dose=1|cell=0	10	cell_line_0	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.0040728394086947395	0.018989584959252293	0.018989584959252293	0.0	0.9939112448891081	0.9749216599298558	0.9939112448891081	0.9749216599298558	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.03145482443601799	0.03145482443601799	0.0	0.7786864554365626	0.7786864554365626	0.0	0.0	True	True	True	True
2	2	pert=10|dose=1|cell=0	10	cell_line_0	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.02582523508960133	0.018855802627272156	0.018855802627272156	0.0	0.9943816719321092	0.9755258693048371	0.9943816719321092	0.9755258693048371	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.09645863789409692	0.09645863789409692	0.0	0.9699548327469234	0.9699548327469234	0.0	0.0	True	True	True	True
2	3	pert=10|dose=1|cell=1	10	cell_line_1	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.0992024448891522	0.030508382812650225	0.030508382812650225	0.0	0.9796024126026353	0.949094029789985	0.9796024126026353	0.949094029789985	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.20189387178459228	0.20189387178459228	0.0	0.9336169935984352	0.9336169935984352	0.0	0.0	False	False	True	True
2	4	pert=10|dose=1|cell=1	10	cell_line_1	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.05724309207971734	0.02027289881612948	0.02027289881612948	0.0	0.9779591535193551	0.9576862547032257	0.9779591535193551	0.9576862547032257	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.08981526236933812	0.08981526236933812	0.0	0.8457382054434935	0.8457382054434935	0.0	0.0	False	False	True	True
2	5	pert=10|dose=1|cell=1	10	cell_line_1	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.04716579375472263	0.011217743976594252	0.011217743976594252	0.0	0.9829472042047728	0.9717294602281785	0.9829472042047728	0.9717294602281785	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.04931122358725193	0.04931122358725193	0.0	0.8842925335096188	0.8842925335096188	0.0	0.0	True	True	True	True
2	6	pert=10|dose=1|cell=2	10	cell_line_2	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.05928865424565577	0.026266660512523243	0.026266660512523243	0.0	0.9901765869377126	0.9639099264251894	0.9901765869377126	0.9639099264251894	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.4063170939392904	0.4063170939392904	0.0	0.9482108659698482	0.9482108659698482	0.0	0.0	False	False	True	True
2	7	pert=10|dose=1|cell=2	10	cell_line_2	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.025638048407520042	0.022279785743232527	0.022279785743232527	0.0	0.9906002248753065	0.968320439132074	0.9906002248753065	0.968320439132074	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.43298204987553846	0.43298204987553846	0.0	0.9874007599658324	0.9874007599658324	0.0	0.0	False	False	True	True
2	8	pert=10|dose=1|cell=2	10	cell_line_2	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.017101554113425843	0.02107471989250509	0.02107471989250509	0.0	0.9901567962028601	0.969082076310355	0.9901567962028601	0.969082076310355	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.39407463577860224	0.39407463577860224	0.0	0.9723486521624559	0.9723486521624559	0.0	0.0	False	False	True	True
2	9	pert=11|dose=1|cell=0	11	cell_line_0	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.14499497562319874	0.03191506821923784	0.03191506821923784	0.0	0.989000042579348	0.9570849743601102	0.989000042579348	0.9570849743601102	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.17120602946916863	0.17120602946916863	0.0	0.9594817691314608	0.9594817691314608	0.0	0.0	False	False	True	True
