seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score
21	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	still_wrong	False	False	False	2.0	2.0	0.0	-0.09813966445182887	-0.008199306226822856	-0.008199306226822856	0.0	0.944698973703639	0.9528982799304618	0.944698973703639	0.9528982799304618	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.17892445247539934	0.17892445247539934	0.0	0.8648251365706414	0.8648251365706414	0.0	0.0	True	True	True	True	False	-0.0
21	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	still_wrong	True	False	False	2.0	2.0	0.0	0.011653315664780006	-0.007590717428411331	-0.006714448216381452	0.0008762692120298787	0.960623651280429	0.9682143687088404	0.9622804252421213	0.9689948734585028	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.08758768403390393	0.0897192548482163	0.002131570814312367	0.7591297171919711	0.7702741933565577	0.01114447616458658	0.06307212654654717	True	True	True	True	True	-0.8282388575425199
21	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	still_wrong	False	False	False	2.0	2.0	0.0	-0.014319259917597749	-0.006028377633363502	-0.006028377633363502	0.0	0.9544761247898288	0.9605045024231923	0.9544761247898288	0.9605045024231923	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.048734460428228155	0.048734460428228155	0.0	0.8029824170667407	0.8029824170667407	0.0	0.0	True	True	True	True	False	-0.0
21	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.07700002417285678	0.15465200828244763	0.15465200828244763	0.0	0.9719980336197179	0.8173460253372703	0.9719980336197179	0.8173460253372703	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.2260294250871735	0.2260294250871735	0.0	0.9632091618001704	0.9632091618001704	0.0	0.0	False	False	False	False	False	-0.0
21	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.03605972795290635	0.14305910773517505	0.14305910773517505	0.0	0.9730570526814949	0.8299979449463198	0.9730570526814949	0.8299979449463198	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.04083717063585912	0.04083717063585912	0.0	0.767236150392074	0.767236150392074	0.0	0.0	False	False	False	False	False	-0.0
21	5	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.12246587542449916	0.1368133933775284	0.1368133933775284	0.0	0.9771011764958816	0.8402877831183532	0.9771011764958816	0.8402877831183532	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.24617690604471487	0.24617690604471487	0.0	0.885071810083888	0.885071810083888	0.0	0.0	False	False	False	False	False	-0.0
21	6	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	False	False	False	3.0	3.0	0.0	-0.08650847526168315	-0.017763344419547078	-0.017763344419547078	0.0	0.9339396405052387	0.9517029849247858	0.9339396405052387	0.9517029849247858	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.06358240122418934	0.06358240122418934	0.0	0.764045340272158	0.764045340272158	0.0	0.0	True	True	True	True	False	-0.0
21	7	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	False	False	False	3.0	3.0	0.0	-0.1125652356904342	-0.017899760640989415	-0.016216915957074418	0.0016828446839149969	0.934183068011772	0.9520828286527614	0.9376524724453352	0.9538693884024096	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.2616924362699903	0.26516184070355353	0.00346940443356325	0.8920958290178772	0.8990594296100278	0.0069636005921506205	0.09523746195240607	True	True	True	True	True	-0.7789028927083625
21	8	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	False	False	False	3.0	3.0	0.0	-0.11584291774821875	-0.009184597502654657	-0.009184597502654657	0.0	0.9522866216672458	0.9614712191699004	0.9522866216672458	0.9614712191699004	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.13078246362313362	0.13078246362313362	0.0	0.8247626922692035	0.8247626922692035	0.0	0.0	True	True	True	True	False	-0.0
21	9	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.7974028900986282	0.3775914379648926	0.3842054147976065	0.006613976832713919	0.9387715783514641	0.5611801403865715	0.9378196430611967	0.5536142282635902	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.8044048334322341	0.8155124245792849	0.011107591147050733	0.8856083512429015	0.8906877752651968	0.005079424022295331	0.07502783545289093	False	False	False	False	True	-1.3165199249219113
