seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score	cone_mix
32	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.11815923448823129	0.0313686079930805	0.0313686079930805	0.0	0.9903233808705226	0.9589547728774421	0.9903233808705226	0.9589547728774421	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.2647873648502569	0.2647873648502569	0.0	0.9547859930764144	0.9547859930764144	0.0	0.0	False	False	True	True	False	-0.0	0.0
32	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.07538130000218779	0.016434067524009	0.016434067524009	0.0	0.9856483642438983	0.9692142967198893	0.9856483642438983	0.9692142967198893	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.2094788903383591	0.2094788903383591	0.0	0.9574939192324359	0.9574939192324359	0.0	0.0	True	True	True	True	False	-0.0	0.0
32	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.07503278889215592	0.025464827970774095	0.025464827970774095	0.0	0.9900923688299629	0.9646275408591888	0.9900923688299629	0.9646275408591888	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.24838144128862838	0.24838144128862838	0.0	0.9748326608060258	0.9748326608060258	0.0	0.0	False	False	True	True	False	-0.0	0.0
32	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.16236157447690935	0.0032113817222321206	0.003427749561779936	0.00021636783954781524	0.9939282649878749	0.9907168832656428	0.9942939221877262	0.9908661726259462	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.2898035421098506	0.2902113981527744	0.0004078560429238154	0.976982221627997	0.9781273963277619	0.0011451746997649392	0.08620278140448885	True	True	True	True	True	-0.7007107660977837	0.0
32	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.032704756351940256	0.001679755595389909	0.001679755595389909	0.0	0.9944226515863741	0.9927428959909842	0.9944226515863741	0.9927428959909842	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.10795580435477126	0.10795580435477126	0.0	0.9627362626674725	0.9627362626674725	0.0	0.0	True	True	True	True	False	-0.0	0.0
32	5	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.1603914543533277	0.00019650441477570002	0.00019650441477570002	0.0	0.9932278513253882	0.9930313469106125	0.9932278513253882	0.9930313469106125	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.24362868482701383	0.24362868482701383	0.0	0.9686867696991829	0.9686867696991829	0.0	0.0	True	True	True	True	False	-0.0	0.0
32	6	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	False	False	False	10.0	10.0	0.0	-0.2987177066137004	-0.9389047889665594	-0.9389047889665594	0.0	-0.022387720276967577	0.9165170686895918	-0.022387720276967577	0.9165170686895918	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	-0.008677005871217997	-0.008677005871217997	0.0	0.1865678427919646	0.1865678427919646	0.0	0.0	False	False	False	False	False	-0.0	0.0
32	7	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	False	False	False	11.0	11.0	0.0	-0.08506449587213631	-0.9295405935799683	-0.9295405935799683	0.0	-0.02087767935587135	0.908662914224097	-0.02087767935587135	0.908662914224097	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	-0.38006224459448257	-0.38006224459448257	0.0	-0.18965668369935243	-0.18965668369935243	0.0	0.0	False	False	False	False	False	-0.0	0.0
32	8	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	False	False	False	11.0	11.0	0.0	-0.25029516178065736	-0.9426448067164478	-0.9426448067164478	0.0	-0.02843150916831568	0.9142132975481321	-0.02843150916831568	0.9142132975481321	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	-0.22291058383130513	-0.22291058383130513	0.0	-0.12399533650653684	-0.12399533650653684	0.0	0.0	False	False	False	False	False	-0.0	0.0
32	9	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.02298664436586828	0.015311512519816661	0.015311512519816661	0.0	0.9912808789249059	0.9759693664050892	0.9912808789249059	0.9759693664050892	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.17502368673276514	0.17502368673276514	0.0	0.9762518476057412	0.9762518476057412	0.0	0.0	True	True	True	True	False	-0.0	0.0
