seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score	cone_mix
31	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.049390299719944686	0.09914652629615683	0.09914652629615683	0.0	0.9808748225523917	0.8817282962562348	0.9808748225523917	0.8817282962562348	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.08326985382111696	0.08326985382111696	0.0	0.9202324415300575	0.9202324415300575	0.0	0.0	False	False	False	False	False	-0.0	0.0
31	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.009134537621450667	0.08295439442406938	0.08292108619062499	-3.3308233444384605e-05	0.9842319811838807	0.9012775867598113	0.9844065994999963	0.9014855133093713	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.14581157721077287	0.14569158741890853	-0.00011998979186433889	0.9117527893642392	0.9114905268161939	-0.0002622625480452889	0.03177303733498375	False	False	False	False	True	-1.7064734439349063	0.0
31	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.005815754399931539	0.09860601893088072	0.09860601893088072	0.0	0.9853440178163891	0.8867379988855084	0.9853440178163891	0.8867379988855084	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.19082225746657633	0.19082225746657633	0.0	0.9362150531183266	0.9362150531183266	0.0	0.0	False	False	False	False	False	-0.0	0.0
31	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.14818426653013317	0.04193813790636114	0.04193813790636114	0.0	0.9729526089989968	0.9310144710926357	0.9729526089989968	0.9310144710926357	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.48858819675738224	0.48858819675738224	0.0	0.9581767895787124	0.9581767895787124	0.0	0.0	False	False	True	True	False	-0.0	0.0
31	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.25905606903672296	0.0530258709189374	0.0530258709189374	0.0	0.9680228997786833	0.9149970288597459	0.9680228997786833	0.9149970288597459	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.7219804260751759	0.7219804260751759	0.0	0.9421207162580416	0.9421207162580416	0.0	0.0	False	False	False	False	False	-0.0	0.0
31	5	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.5370758362162996	0.025086268048742588	0.02567601670178976	0.0005897486530471729	0.9647951090993179	0.9397088410505753	0.9648670319685166	0.9391910152667269	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.9626065461774125	0.9628319843561846	0.00022543817877207495	0.9717993966414068	0.972024552849778	0.0002251562083711578	0.03688245787123773	False	False	True	True	True	-1.8570948100188485	0.0
31	6	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	False	False	False	4.0	4.0	0.0	-0.043805012984114655	-0.07497352843700711	-0.0741328715185221	0.0008406569184850055	0.8917785465912872	0.9667520750282943	0.8930734406502396	0.9672063121687617	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.24231151046775024	0.24360640452670246	0.0012948940589522229	0.7990393086371498	0.801711093977388	0.002671785340238264	0.0426678484030943	False	False	False	False	True	-1.6927203850531412	0.0
31	7	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	True	False	False	4.0	4.0	0.0	0.0696633211089775	-0.07205942499691564	-0.07071502904463256	0.001344395952283084	0.8980982701952387	0.9701576951921543	0.8999784996706536	0.9706935287152861	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.3870437373887339	0.38892606576438915	0.0018823283756552733	0.8480170332676826	0.8509063772082269	0.0028893439405442978	0.05694445651150136	False	False	False	False	True	-1.1535352372597554	0.0
31	8	pert=10|dose=1|cell=2	10	cell_line_2	0.05	still_wrong	True	False	False	4.0	4.0	0.0	0.04826485464964103	-0.06883956519882539	-0.06764986113913352	0.0011897040596918762	0.9022967240834915	0.9711362892823169	0.9038880241525756	0.9715378852917091	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.18165864185881841	0.18403975105503	0.002381109196211595	0.6898378028489002	0.6945110412913237	0.004673238442423511	0.06271602894427752	False	False	False	False	True	-1.15680040048978	0.0
31	9	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.057081861771821285	0.0011474607373385126	0.0011474607373385126	0.0	0.9930186272346859	0.9918711664973474	0.9930186272346859	0.9918711664973474	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.14308259426011605	0.14308259426011605	0.0	0.9745035027231201	0.9745035027231201	0.0	0.0	True	True	True	True	False	-0.0	0.0
